person_age,person_gender,person_education,person_emp_exp,person_home_ownership,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_income_log,loan_amnt_log
24.0,male,Associate,1,RENT,PERSONAL,11.86,0.29,2.0,608,No,1,11.351852548315305,10.126631103850338
22.0,female,Associate,0,OWN,EDUCATION,6.39,0.09,4.0,628,Yes,0,10.91795707309181,8.465899897028686
23.0,male,Associate,0,MORTGAGE,PERSONAL,13.57,0.11,2.0,676,Yes,0,10.851354467845027,8.656955133791396
25.0,male,High School,1,MORTGAGE,PERSONAL,9.99,0.16,2.0,505,Yes,0,11.419361759191913,9.615805480084347
25.0,male,High School,4,MORTGAGE,EDUCATION,10.38,0.22,4.0,634,Yes,0,11.046132675457146,9.532423871145296
24.0,male,High School,2,MORTGAGE,MEDICAL,11.89,0.11,2.0,624,Yes,0,11.349076239255973,9.099408811268901
25.0,female,Associate,1,MORTGAGE,MEDICAL,7.49,0.09,3.0,713,No,0,10.994454019595349,8.630521876723241
22.0,female,Master,0,MORTGAGE,EDUCATION,7.51,0.08,4.0,663,No,0,11.459872728935746,8.955448122347393
23.0,female,Associate,3,MORTGAGE,EDUCATION,11.99,0.23,2.0,705,No,0,11.530794852212475,10.043249494911286
23.0,male,Associate,2,RENT,PERSONAL,11.01,0.2,3.0,534,No,0,10.299979185845183,8.699514748210191
26.0,male,High School,5,RENT,PERSONAL,16.49,0.16,2.0,651,No,0,11.427062519190052,9.615805480084347
25.0,male,High School,3,RENT,VENTURE,17.19,0.14,2.0,597,No,1,10.517429174915097,8.556413904569519
22.0,female,Associate,0,MORTGAGE,PERSONAL,13.85,0.12,3.0,576,Yes,0,11.70381025242467,9.615805480084347
24.0,female,Bachelor,1,RENT,DEBTCONSOLIDATION,11.01,0.21,3.0,658,Yes,0,10.766377507683169,9.210340371976184
23.0,male,Master,1,MORTGAGE,PERSONAL,5.99,0.03,3.0,600,No,0,11.48188877118477,8.006367567650246
24.0,male,Master,1,RENT,EDUCATION,11.01,0.03,3.0,586,Yes,0,10.667908335072157,7.313220387090301
23.0,female,Associate,1,RENT,VENTURE,12.53,0.18,4.0,631,No,0,10.320321127381453,8.62155320674048
24.0,male,High School,4,RENT,MEDICAL,11.49,0.08,4.0,652,Yes,0,11.46717467721322,8.987196820661973
22.0,female,Bachelor,0,RENT,EDUCATION,13.85,0.19,4.0,665,No,0,11.56304807437344,9.903487552536127
23.0,male,Bachelor,0,MORTGAGE,MEDICAL,7.88,0.12,2.0,632,Yes,0,10.785911214898706,8.699514748210191
24.0,male,Master,1,MORTGAGE,DEBTCONSOLIDATION,10.65,0.33,3.0,704,Yes,0,11.069384588009834,9.95227771670556
22.0,male,Associate,0,RENT,EDUCATION,7.66,0.4,2.0,598,No,1,10.74920559423812,9.825526011066415
26.0,male,High School,7,RENT,DEBTCONSOLIDATION,10.75,0.01,2.0,603,Yes,0,11.263822874485923,6.907755278982137
23.0,female,High School,0,RENT,PERSONAL,13.06,0.17,3.0,683,Yes,0,10.425846412115792,8.66561319653451
24.0,female,Associate,5,RENT,DEBTCONSOLIDATION,12.21,0.32,4.0,640,No,1,11.047439615173316,9.903487552536127
25.0,male,High School,0,MORTGAGE,DEBTCONSOLIDATION,6.03,0.07,3.0,549,No,1,11.18572610205713,8.517193191416238
24.0,male,High School,2,RENT,VENTURE,10.62,0.25,2.0,522,No,1,10.247290000252185,8.85366542803745
24.0,male,Bachelor,0,RENT,HOMEIMPROVEMENT,12.99,0.08,2.0,705,Yes,0,11.642039615931836,9.169518377455928
25.0,male,High School,2,MORTGAGE,MEDICAL,9.88,0.08,2.0,614,No,1,11.002049839954196,8.517193191416238
22.0,male,Bachelor,0,MORTGAGE,DEBTCONSOLIDATION,11.01,0.09,4.0,660,No,0,11.180817690214102,8.764053269347762
23.0,female,High School,1,MORTGAGE,DEBTCONSOLIDATION,6.17,0.12,4.0,657,No,0,11.705428349037934,9.546812608597396
21.0,male,Master,0,RENT,VENTURE,12.61,0.39,2.0,561,No,1,10.567231668726757,9.615805480084347
20.0,male,Associate,0,MORTGAGE,VENTURE,9.99,0.06,4.0,678,No,0,11.27706388124797,8.476371196895983
23.0,female,High School,2,MORTGAGE,VENTURE,7.66,0.05,3.0,677,No,0,11.458194690263724,8.433811582477187
23.0,male,Bachelor,2,MORTGAGE,EDUCATION,11.26,0.14,3.0,492,Yes,0,11.195141509501898,9.210340371976184
21.0,male,High School,0,RENT,MEDICAL,11.71,0.07,4.0,673,No,1,10.197387752301138,7.600902459542082
26.0,female,High School,3,MORTGAGE,MEDICAL,6.91,0.07,3.0,642,No,0,11.577907637679886,8.987196820661973
26.0,male,High School,2,RENT,PERSONAL,8.59,0.05,3.0,678,No,0,11.163169387520147,8.160518247477505
26.0,female,Associate,3,MORTGAGE,EDUCATION,7.51,0.04,3.0,687,No,0,11.858003423063298,8.699514748210191
23.0,male,Bachelor,2,OWN,EDUCATION,5.79,0.12,3.0,688,Yes,0,10.95663165315709,8.85366542803745
23.0,male,Bachelor,0,RENT,MEDICAL,12.23,0.05,4.0,701,No,0,11.075938729539109,8.160518247477505
22.0,male,Associate,2,RENT,PERSONAL,12.69,0.08,4.0,649,No,0,10.79234542075904,8.294049640102028
24.0,male,Bachelor,0,RENT,MEDICAL,11.12,0.24,2.0,678,No,0,11.036613982986058,9.615805480084347
22.0,male,Bachelor,0,OWN,VENTURE,11.01,0.29,2.0,640,No,1,9.69898173460629,8.465899897028686
25.0,female,High School,1,RENT,VENTURE,14.61,0.04,3.0,526,Yes,0,11.926041232008915,8.779557455883728
26.0,female,High School,0,RENT,VENTURE,10.71,0.11,3.0,667,No,0,11.435817613057926,9.210340371976184
26.0,female,Master,6,MORTGAGE,PERSONAL,13.99,0.17,2.0,564,Yes,0,11.947929957655687,10.165851817003619
24.0,male,High School,0,RENT,EDUCATION,14.11,0.1,2.0,584,No,1,10.803384639923848,8.517193191416238
23.0,female,High School,0,OWN,VENTURE,5.42,0.1,2.0,637,No,0,11.042793827531794,8.699514748210191
25.0,male,Associate,1,RENT,VENTURE,11.11,0.12,3.0,486,Yes,0,10.802408295847755,8.686935966003333
26.0,male,Associate,4,MORTGAGE,DEBTCONSOLIDATION,7.51,0.06,2.0,651,Yes,0,11.274350966625475,8.517193191416238
22.0,female,High School,2,RENT,MEDICAL,6.62,0.04,2.0,517,Yes,0,10.813377845229255,7.600902459542082
22.0,female,High School,0,RENT,EDUCATION,7.14,0.2,3.0,590,Yes,0,10.797675814502336,9.210340371976184
25.0,male,Bachelor,4,RENT,HOMEIMPROVEMENT,14.84,0.28,4.0,684,No,1,11.181026753818982,9.903487552536127
24.0,male,Bachelor,2,MORTGAGE,HOMEIMPROVEMENT,7.49,0.07,2.0,539,No,0,11.38012523355362,8.699514748210191
26.0,female,Bachelor,0,RENT,MEDICAL,12.21,0.07,2.0,607,Yes,0,10.916305904651349,8.294049640102028
22.0,female,Bachelor,1,MORTGAGE,PERSONAL,11.36,0.12,2.0,560,Yes,0,12.209601412103464,10.062625773874425
25.0,female,Associate,5,MORTGAGE,VENTURE,7.88,0.12,3.0,699,No,0,11.48580089757357,9.392661928770137
24.0,female,Bachelor,2,RENT,PERSONAL,11.01,0.07,2.0,639,Yes,0,11.395076177119217,8.779557455883728
22.0,male,Bachelor,0,OWN,PERSONAL,6.91,0.02,4.0,619,No,0,11.112358342124256,7.150701457592526
25.0,male,Bachelor,4,RENT,MEDICAL,7.29,0.02,4.0,660,No,0,10.621083413498383,6.907755278982137
21.0,female,Bachelor,1,RENT,VENTURE,5.79,0.14,2.0,681,No,0,10.825800116728777,8.85366542803745
26.0,male,Associate,1,MORTGAGE,DEBTCONSOLIDATION,9.88,0.06,2.0,546,Yes,0,11.54086159216313,8.699514748210191
23.0,male,Associate,1,RENT,EDUCATION,10.25,0.11,3.0,644,No,0,11.20168813289691,8.987196820661973
25.0,female,Bachelor,5,OWN,VENTURE,12.18,0.1,2.0,623,Yes,0,12.392788699030463,10.085809109330082
22.0,male,Bachelor,0,RENT,EDUCATION,7.51,0.08,4.0,622,Yes,0,10.33922318366254,7.824046010856292
26.0,male,Associate,6,MORTGAGE,DEBTCONSOLIDATION,5.42,0.05,4.0,558,Yes,0,11.156407651542994,8.160518247477505
22.0,male,High School,1,RENT,EDUCATION,12.84,0.1,3.0,535,Yes,0,11.207513814969037,8.85366542803745
24.0,female,Master,3,RENT,HOMEIMPROVEMENT,13.49,0.03,3.0,670,Yes,0,11.228916637884744,7.600902459542082
24.0,female,Master,0,RENT,DEBTCONSOLIDATION,13.06,0.18,4.0,667,No,0,11.381893802558045,9.680344001221918
22.0,male,Associate,0,MORTGAGE,VENTURE,12.99,0.29,3.0,598,Yes,0,10.849259413732451,9.598998361767967
22.0,male,High School,0,RENT,VENTURE,10.65,0.08,2.0,630,No,0,11.701477571514818,9.210340371976184
22.0,female,Associate,0,RENT,EDUCATION,12.42,0.22,4.0,668,Yes,0,11.416888020773253,9.883284845218608
23.0,male,Associate,1,MORTGAGE,DEBTCONSOLIDATION,11.01,0.1,3.0,644,No,0,11.416040045126518,9.159047077588632
25.0,male,High School,4,MORTGAGE,MEDICAL,13.22,0.31,3.0,481,No,1,10.697678444748158,9.528794103094718
24.0,female,Associate,1,RENT,EDUCATION,15.28,0.12,3.0,662,Yes,0,10.692240323807754,8.575462099540212
24.0,male,Associate,3,OWN,VENTURE,7.49,0.12,3.0,647,No,0,11.48019564034731,9.392661928770137
25.0,male,Bachelor,4,MORTGAGE,VENTURE,8.32,0.1,4.0,611,Yes,0,11.018186422218175,8.764053269347762
24.0,male,High School,3,RENT,MEDICAL,11.01,0.2,2.0,586,Yes,0,10.802510042843764,9.210340371976184
24.0,male,Associate,2,RENT,EDUCATION,12.69,0.14,2.0,629,No,1,10.515506019264599,8.517193191416238
23.0,male,Associate,0,RENT,EDUCATION,16.29,0.15,2.0,646,No,1,9.922946983692347,8.006367567650246
23.0,male,High School,3,RENT,EDUCATION,12.69,0.06,2.0,674,Yes,0,10.967836155000246,8.160518247477505
26.0,female,Bachelor,6,RENT,MEDICAL,10.65,0.07,2.0,553,Yes,0,11.487525602337497,8.85366542803745
23.0,female,Bachelor,0,MORTGAGE,DEBTCONSOLIDATION,11.01,0.1,3.0,634,No,1,11.434909867985489,9.104979856318357
23.0,female,Master,1,RENT,EDUCATION,13.57,0.1,2.0,677,No,0,11.704784726244672,9.392661928770137
21.0,female,High School,0,RENT,DEBTCONSOLIDATION,12.87,0.07,4.0,642,Yes,0,10.018020869126289,7.313220387090301
23.0,male,High School,2,RENT,VENTURE,11.99,0.12,3.0,649,No,0,10.601174413138105,8.476371196895983
26.0,male,Master,2,RENT,EDUCATION,9.83,0.1,4.0,633,No,0,11.258858681002508,8.922658299524402
24.0,male,Bachelor,0,RENT,PERSONAL,11.49,0.11,4.0,525,Yes,0,10.635037804379019,8.400659375160286
24.0,male,High School,1,MORTGAGE,EDUCATION,11.01,0.15,4.0,618,Yes,0,10.958130537988746,9.047821442478408
24.0,female,Bachelor,0,MORTGAGE,DEBTCONSOLIDATION,8.94,0.09,2.0,640,No,0,11.798442695842498,9.392661928770137
23.0,male,Associate,0,RENT,VENTURE,11.01,0.18,2.0,662,Yes,0,10.698943095669854,8.987196820661973
24.0,male,Bachelor,6,MORTGAGE,DEBTCONSOLIDATION,19.13,0.15,3.0,628,No,1,12.009583196461245,10.126631103850338
23.0,male,Bachelor,0,RENT,EDUCATION,8.0,0.06,3.0,603,No,0,11.6195172223388,8.779557455883728
22.0,male,Associate,0,MORTGAGE,VENTURE,7.51,0.13,2.0,587,Yes,0,11.442223991797244,9.425451751593128
26.0,male,Bachelor,1,RENT,MEDICAL,10.0,0.42,3.0,609,No,1,10.483018006309106,9.615805480084347
22.0,female,Bachelor,0,OWN,DEBTCONSOLIDATION,14.61,0.11,4.0,683,No,0,10.691194631509694,8.517193191416238
25.0,male,Associate,1,RENT,DEBTCONSOLIDATION,10.38,0.22,2.0,624,No,0,11.41877960708,9.903487552536127
24.0,male,Bachelor,5,MORTGAGE,PERSONAL,13.92,0.05,3.0,659,Yes,0,11.66304230551073,8.699514748210191
24.0,male,High School,2,MORTGAGE,HOMEIMPROVEMENT,16.89,0.18,2.0,647,Yes,0,11.017841948152846,9.305650551780507
23.0,male,High School,0,MORTGAGE,EDUCATION,9.88,0.07,2.0,612,Yes,0,11.762204489889063,9.053686561930807
22.0,female,Bachelor,2,RENT,HOMEIMPROVEMENT,13.43,0.07,3.0,662,No,1,10.89377196431861,8.1886891244442
26.0,female,Bachelor,2,MORTGAGE,MEDICAL,15.28,0.21,2.0,670,No,1,11.663214412182871,10.085809109330082
26.0,male,Associate,5,RENT,MEDICAL,11.12,0.26,3.0,689,No,1,10.63931100737651,9.287301413112312
22.0,male,Bachelor,0,MORTGAGE,PERSONAL,6.03,0.06,3.0,632,Yes,0,10.84957006921802,8.006367567650246
25.0,male,Bachelor,2,OWN,PERSONAL,11.01,0.05,4.0,728,No,0,11.0037651205233,8.006367567650246
23.0,female,Master,1,MORTGAGE,EDUCATION,8.32,0.05,2.0,570,Yes,0,12.008840476000465,8.987196820661973
22.0,female,High School,0,MORTGAGE,DEBTCONSOLIDATION,10.99,0.36,4.0,639,No,0,10.511648576689398,9.491752831414368
23.0,female,Bachelor,0,RENT,DEBTCONSOLIDATION,11.89,0.22,2.0,585,Yes,0,10.68290416824825,9.169518377455928
23.0,female,Bachelor,1,,EDUCATION,8.0,0.05,2.0,592,Yes,0,11.925836119411306,8.922658299524402
23.0,male,High School,2,RENT,MEDICAL,6.54,0.27,4.0,636,No,1,11.07953916300766,9.769956159911606
23.0,male,Associate,0,RENT,DEBTCONSOLIDATION,10.74,0.22,3.0,591,No,1,9.807196892217842,8.294049640102028
25.0,female,Bachelor,0,MORTGAGE,HOMEIMPROVEMENT,12.61,0.15,2.0,717,Yes,0,11.480154308639683,9.615805480084347
22.0,male,High School,1,RENT,DEBTCONSOLIDATION,11.01,0.07,3.0,635,No,1,10.564808612429621,7.9724660159745655
22.0,male,Bachelor,1,RENT,DEBTCONSOLIDATION,11.01,0.07,2.0,596,Yes,0,10.662890528873138,8.006367567650246
26.0,female,Bachelor,2,OWN,PERSONAL,13.22,0.07,2.0,597,No,0,11.484927144543368,8.85366542803745
22.0,female,Bachelor,1,MORTGAGE,VENTURE,8.49,0.06,2.0,586,Yes,0,10.335269968961667,7.495541943884256
23.0,male,Associate,0,MORTGAGE,EDUCATION,11.03,0.03,4.0,530,Yes,0,11.4329944177291,8.006367567650246
26.0,male,Associate,7,MORTGAGE,PERSONAL,5.42,0.05,2.0,690,No,0,11.277835842637618,8.294049640102028
21.0,female,High School,0,OWN,VENTURE,6.99,0.27,3.0,658,Yes,0,10.192980484391871,8.871365005136852
23.0,male,High School,3,MORTGAGE,EDUCATION,7.51,0.06,2.0,573,No,0,10.898238201670146,8.070906088787819
25.0,male,Master,5,RENT,EDUCATION,11.01,0.13,2.0,667,Yes,0,11.197981816298208,9.190137664658664
25.0,female,High School,0,RENT,DEBTCONSOLIDATION,10.74,0.03,3.0,618,Yes,0,10.979513342531442,7.600902459542082
23.0,female,Bachelor,1,MORTGAGE,EDUCATION,7.14,0.1,4.0,678,Yes,0,11.278809435588329,8.987196820661973
22.0,female,Bachelor,0,MORTGAGE,PERSONAL,13.49,0.17,2.0,669,Yes,0,10.98050160276284,9.210340371976184
22.0,female,Associate,0,RENT,EDUCATION,11.71,0.21,3.0,675,No,0,11.198639287523283,9.615805480084347
23.0,male,Bachelor,1,RENT,VENTURE,11.14,0.54,4.0,660,No,1,10.51045028683224,9.890908770329268
26.0,female,Associate,5,MORTGAGE,VENTURE,7.29,0.07,4.0,663,Yes,0,11.849869019075333,9.202812105555392
21.0,female,High School,1,RENT,PERSONAL,8.9,0.19,3.0,656,No,1,9.651687291972113,8.006367567650246
23.0,male,Master,2,RENT,EDUCATION,6.91,0.11,4.0,617,No,0,10.749591843760111,8.517193191416238
23.0,male,High School,1,MORTGAGE,MEDICAL,7.51,0.04,4.0,636,Yes,0,11.972114577561788,8.699514748210191
23.0,male,Master,3,MORTGAGE,DEBTCONSOLIDATION,11.01,0.12,3.0,658,No,1,10.08726638032806,8.006367567650246
22.0,male,High School,3,MORTGAGE,PERSONAL,5.99,0.07,4.0,659,Yes,0,11.193463725982422,8.556413904569519
23.0,female,Associate,2,MORTGAGE,EDUCATION,14.35,0.05,3.0,638,Yes,0,11.54168783363788,8.517193191416238
25.0,male,Master,5,MORTGAGE,VENTURE,5.79,0.16,4.0,707,No,0,10.13034420176222,8.294049640102028
26.0,female,Bachelor,1,RENT,MEDICAL,11.49,0.04,3.0,635,No,0,10.911591447682735,7.600902459542082
22.0,male,High School,0,RENT,VENTURE,11.71,0.16,2.0,638,Yes,0,11.056398614611616,9.210340371976184
24.0,female,Associate,0,RENT,MEDICAL,10.65,0.05,3.0,608,Yes,0,11.056919410968344,8.006367567650246
22.0,male,High School,0,MORTGAGE,DEBTCONSOLIDATION,7.88,0.24,2.0,574,Yes,0,11.204237641759402,9.769956159911606
23.0,male,Associate,0,MORTGAGE,VENTURE,5.42,0.17,2.0,573,No,0,11.144654980419777,9.392661928770137
24.0,male,Bachelor,3,OWN,VENTURE,5.99,0.08,4.0,592,Yes,0,10.974197499607262,8.389359819906353
22.0,male,Master,1,RENT,MEDICAL,18.25,0.09,3.0,576,No,1,10.645996162633798,8.242756345714477
23.0,female,High School,0,MORTGAGE,EDUCATION,12.68,0.07,4.0,648,No,0,10.725445626675544,8.070906088787819
22.0,female,Bachelor,0,MORTGAGE,PERSONAL,13.87,0.1,3.0,646,Yes,0,11.23097361008447,8.922658299524402
24.0,male,High School,2,MORTGAGE,DEBTCONSOLIDATION,13.49,0.17,3.0,558,Yes,0,11.729269954961719,9.95227771670556
24.0,male,Master,2,MORTGAGE,VENTURE,7.51,0.11,3.0,698,No,0,10.912302769585875,8.699514748210191
24.0,female,High School,1,RENT,HOMEIMPROVEMENT,13.61,0.07,2.0,615,Yes,0,11.885729630838831,9.210340371976184
25.0,female,Associate,4,RENT,PERSONAL,7.88,0.12,2.0,637,No,0,10.802306538498243,8.699514748210191
23.0,male,High School,1,MORTGAGE,EDUCATION,7.66,0.09,3.0,630,No,0,11.827838389370264,9.392661928770137
24.0,male,High School,0,RENT,MEDICAL,6.76,0.09,4.0,608,No,0,10.763821501264086,8.34283980427146
24.0,female,High School,0,OWN,PERSONAL,8.94,0.12,3.0,613,Yes,0,10.115893663307597,8.006367567650246
22.0,male,Bachelor,0,RENT,EDUCATION,6.91,0.1,4.0,513,Yes,0,11.203311299518708,8.85366542803745
23.0,male,Associate,1,RENT,PERSONAL,11.01,0.09,4.0,629,Yes,0,10.293635956532398,7.937374696163295
23.0,female,High School,0,OWN,VENTURE,12.87,0.1,3.0,555,Yes,0,10.98060378085935,8.699514748210191
23.0,male,Master,5,RENT,EDUCATION,7.49,0.03,3.0,657,No,0,11.217412813403259,7.824046010856292
21.0,male,High School,0,RENT,HOMEIMPROVEMENT,16.0,0.22,4.0,569,No,1,11.126556852553053,9.615805480084347
24.0,male,Associate,0,RENT,MEDICAL,12.18,0.09,2.0,603,No,0,10.950034318900885,8.517193191416238
23.0,female,High School,1,OWN,PERSONAL,7.29,0.29,3.0,625,Yes,0,10.789690142092997,9.546812608597396
23.0,female,Bachelor,1,RENT,EDUCATION,11.28,0.05,4.0,622,Yes,0,11.844478479175171,8.922658299524402
26.0,male,High School,5,MORTGAGE,PERSONAL,5.79,0.17,4.0,532,No,0,10.983069915297433,9.210340371976184
23.0,male,Master,2,RENT,EDUCATION,12.29,0.28,2.0,682,No,1,11.185198873463579,9.903487552536127
25.0,female,High School,3,MORTGAGE,DEBTCONSOLIDATION,7.88,0.29,4.0,600,Yes,0,11.02106878775184,9.798127036878302
24.0,female,Associate,2,MORTGAGE,HOMEIMPROVEMENT,12.21,0.09,3.0,700,Yes,0,11.37762107293933,8.987196820661973
26.0,male,Master,5,RENT,MEDICAL,8.94,0.15,3.0,703,Yes,0,10.973597480731526,9.104979856318357
22.0,female,Associate,0,MORTGAGE,VENTURE,15.23,0.13,4.0,555,Yes,0,11.062253764023986,8.987196820661973
25.0,male,Associate,2,MORTGAGE,EDUCATION,6.54,0.22,2.0,653,No,0,11.431531010765534,9.903487552536127
23.0,male,Master,0,RENT,MEDICAL,9.63,0.25,3.0,607,Yes,0,10.799085661185194,9.392661928770137
23.0,male,High School,0,MORTGAGE,EDUCATION,8.0,0.01,4.0,646,Yes,0,11.323772628023256,6.907755278982137
25.0,female,Bachelor,1,RENT,DEBTCONSOLIDATION,7.42,0.04,4.0,628,Yes,0,11.515272708038577,8.411832675758411
26.0,female,Associate,4,MORTGAGE,DEBTCONSOLIDATION,6.62,0.11,2.0,572,Yes,0,11.408009295020669,9.210340371976184
25.0,male,Bachelor,5,RENT,EDUCATION,11.71,0.1,3.0,688,No,0,10.753574377286979,8.476371196895983
25.0,male,High School,4,RENT,DEBTCONSOLIDATION,8.9,0.38,3.0,680,No,1,10.56931492244111,9.605755144230846
25.0,male,Master,3,MORTGAGE,PERSONAL,11.14,0.1,2.0,618,Yes,0,11.573248864953333,9.305650551780507
24.0,female,Bachelor,0,OWN,HOMEIMPROVEMENT,6.62,0.16,2.0,624,Yes,0,10.85042387452467,8.987196820661973
25.0,female,High School,2,MORTGAGE,DEBTCONSOLIDATION,5.99,0.04,4.0,621,No,0,11.201578917879736,8.006367567650246
23.0,female,Master,1,RENT,EDUCATION,12.69,0.05,2.0,637,No,0,12.154268694463903,9.210340371976184
22.0,male,Associate,0,RENT,HOMEIMPROVEMENT,7.9,0.15,2.0,584,No,1,10.72566538757657,8.85366542803745
24.0,male,Associate,0,RENT,HOMEIMPROVEMENT,11.71,0.17,4.0,551,Yes,0,11.41751528016557,9.615805480084347
23.0,female,Master,3,MORTGAGE,VENTURE,11.66,0.05,3.0,659,Yes,0,11.330791890506488,8.34283980427146
25.0,male,High School,3,RENT,MEDICAL,11.99,0.03,2.0,618,No,1,10.489272214767574,6.907755278982137
24.0,male,Bachelor,4,RENT,DEBTCONSOLIDATION,6.54,0.28,2.0,658,No,1,10.667069897311976,9.392661928770137
23.0,male,Bachelor,0,RENT,VENTURE,11.01,0.1,3.0,577,No,1,10.844061056930125,8.517193191416238
23.0,female,Bachelor,0,MORTGAGE,MEDICAL,13.06,0.11,3.0,625,Yes,0,9.923339198238729,7.729735331385051
24.0,female,Associate,0,RENT,MEDICAL,8.9,0.15,3.0,554,Yes,0,11.278354367257023,9.392661928770137
21.0,female,Bachelor,0,MORTGAGE,MEDICAL,15.28,0.12,3.0,666,No,1,11.36082268676027,9.210340371976184
26.0,female,High School,4,RENT,PERSONAL,16.89,0.13,3.0,513,Yes,0,10.646686006494784,8.612503371220562
21.0,male,High School,0,MORTGAGE,PERSONAL,9.91,0.12,4.0,626,Yes,0,10.346986772628886,8.1886891244442
24.0,female,Bachelor,1,RENT,DEBTCONSOLIDATION,13.22,0.18,2.0,658,No,0,11.00796593531503,9.305650551780507
24.0,female,High School,0,MORTGAGE,VENTURE,6.76,0.06,3.0,623,No,0,11.053410635438665,8.160518247477505
21.0,male,Master,0,OWN,EDUCATION,15.27,0.03,3.0,656,Yes,0,10.438107824867837,6.907755278982137
26.0,female,Master,3,MORTGAGE,DEBTCONSOLIDATION,6.62,0.17,4.0,662,Yes,0,11.19212773884057,9.392661928770137
25.0,female,High School,2,RENT,DEBTCONSOLIDATION,11.01,0.26,4.0,611,No,1,11.258626587648363,9.903487552536127
22.0,female,Associate,0,RENT,MEDICAL,14.27,0.03,3.0,653,Yes,0,10.615309273360882,7.24422751560335
24.0,male,High School,2,RENT,HOMEIMPROVEMENT,12.69,0.1,4.0,514,No,1,11.76172116836951,9.472704636443673
22.0,male,Associate,0,RENT,PERSONAL,9.99,0.2,3.0,544,Yes,0,10.441325048548917,8.83927669058535
25.0,male,Master,3,RENT,MEDICAL,8.07,0.48,2.0,694,No,1,10.128988323424016,9.392661928770137
21.0,female,Bachelor,2,RENT,MEDICAL,12.18,0.14,4.0,676,No,0,11.200718432540258,9.210340371976184
22.0,male,Bachelor,0,MORTGAGE,EDUCATION,7.37,0.04,4.0,585,Yes,0,10.745313325467436,7.575584651557793
21.0,male,Associate,0,RENT,MEDICAL,7.88,0.06,4.0,588,Yes,0,10.726719568158678,7.937374696163295
23.0,female,Bachelor,0,RENT,VENTURE,11.01,0.18,2.0,681,Yes,0,11.11128304108573,9.417354541360508
22.0,male,High School,1,MORTGAGE,EDUCATION,8.49,0.06,2.0,516,No,1,11.411822539565044,8.517193191416238
24.0,male,Bachelor,3,MORTGAGE,EDUCATION,11.01,0.18,2.0,628,Yes,0,11.131899278739082,9.392661928770137
25.0,male,Master,4,RENT,DEBTCONSOLIDATION,12.98,0.18,3.0,631,Yes,0,10.908173703172075,9.210340371976184
23.0,female,Associate,3,MORTGAGE,MEDICAL,11.11,0.05,3.0,678,No,1,10.297554615691922,7.226209010100671
25.0,male,Master,1,RENT,PERSONAL,13.06,0.17,3.0,672,Yes,0,11.702909258377234,9.903487552536127
24.0,male,High School,1,MORTGAGE,VENTURE,11.36,0.09,3.0,535,Yes,0,10.984003756934829,8.612503371220562
22.0,male,Bachelor,0,MORTGAGE,MEDICAL,16.45,0.21,4.0,611,No,1,11.218930172684068,9.680344001221918
24.0,female,Bachelor,2,RENT,EDUCATION,13.99,0.14,3.0,515,No,1,10.886483207204273,8.909235279192261
24.0,female,Bachelor,4,OWN,PERSONAL,15.23,0.09,4.0,681,Yes,0,11.65202631930962,9.210340371976184
23.0,female,Master,2,RENT,EDUCATION,7.88,0.16,3.0,557,Yes,0,10.739370510108033,8.922658299524402
22.0,female,Associate,0,MORTGAGE,EDUCATION,15.99,0.12,3.0,568,Yes,0,11.736660841121566,9.615805480084347
23.0,male,Master,0,RENT,VENTURE,13.16,0.12,2.0,675,Yes,0,11.543619544870252,9.392661928770137
23.0,male,High School,2,RENT,EDUCATION,6.17,0.15,3.0,629,Yes,0,11.417526281205168,9.487972108574462
22.0,female,Bachelor,0,MORTGAGE,MEDICAL,7.68,0.24,3.0,610,Yes,0,10.460585888632798,9.047821442478408
23.0,female,Bachelor,2,MORTGAGE,MEDICAL,14.65,0.09,4.0,580,No,1,11.415863752127096,9.035986984831405
24.0,female,High School,0,MORTGAGE,MEDICAL,19.13,0.29,3.0,637,No,1,11.15136718837624,9.903487552536127
